#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
1.218452e-06 1.108941e+02 1.108941e+02 6.929208e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.081399e-10 2.738673e-09 3.025501e-07 -2.810867e-14 4.374327e+02 3.418059e+04 6.419237e+02 -2.648105e-04 -2.467068e-03 -1.107107e-02 -6.161256e-03 1.648934e-03 2.892524e-03 4.258830e-03 1.412220e-08 1.088783e-08 2.145945e-09
1.222106e-06 1.108941e+02 1.108941e+02 6.960989e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.102925e-10 2.752271e-09 3.033193e-07 -2.831271e-14 4.372214e+02 3.414763e+04 6.414993e+02 -2.653463e-04 -2.473056e-03 -1.109777e-02 -6.176767e-03 1.653087e-03 2.898266e-03 4.258866e-03 1.419400e-08 1.093874e-08 2.155500e-09
1.225770e-06 1.108941e+02 1.108941e+02 6.992916e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.124565e-10 2.765936e-09 3.040905e-07 -2.851823e-14 4.370103e+02 3.411470e+04 6.410751e+02 -2.658832e-04 -2.479058e-03 -1.112453e-02 -6.192317e-03 1.657250e-03 2.904020e-03 4.258903e-03 1.426616e-08 1.098988e-08 2.165097e-09
1.229445e-06 1.108941e+02 1.108941e+02 7.024988e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.146319e-10 2.779669e-09 3.048635e-07 -2.872524e-14 4.367992e+02 3.408181e+04 6.406513e+02 -2.664211e-04 -2.485075e-03 -1.115136e-02 -6.207906e-03 1.661423e-03 2.909785e-03 4.258939e-03 1.433868e-08 1.104127e-08 2.174736e-09
1.233131e-06 1.108941e+02 1.108941e+02 7.057208e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.168188e-10 2.793471e-09 3.056384e-07 -2.893375e-14 4.365883e+02 3.404895e+04 6.402277e+02 -2.669602e-04 -2.491107e-03 -1.117825e-02 -6.223534e-03 1.665607e-03 2.915562e-03 4.258975e-03 1.441158e-08 1.109289e-08 2.184419e-09
1.236828e-06 1.108941e+02 1.108941e+02 7.089576e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.190171e-10 2.807341e-09 3.064153e-07 -2.914378e-14 4.363775e+02 3.401612e+04 6.398043e+02 -2.675003e-04 -2.497153e-03 -1.120521e-02 -6.239202e-03 1.669802e-03 2.921350e-03 4.259011e-03 1.448485e-08 1.114476e-08 2.194144e-09
1.240536e-06 1.108941e+02 1.108941e+02 7.122092e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.212271e-10 2.821279e-09 3.071940e-07 -2.935533e-14 4.361667e+02 3.398332e+04 6.393813e+02 -2.680415e-04 -2.503214e-03 -1.123223e-02 -6.254909e-03 1.674007e-03 2.927150e-03 4.259048e-03 1.455849e-08 1.119686e-08 2.203912e-09
1.244255e-06 1.108941e+02 1.108941e+02 7.154758e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.234488e-10 2.835287e-09 3.079747e-07 -2.956842e-14 4.359561e+02 3.395056e+04 6.389585e+02 -2.685839e-04 -2.509290e-03 -1.125932e-02 -6.270656e-03 1.678223e-03 2.932961e-03 4.259084e-03 1.463250e-08 1.124921e-08 2.213723e-09
1.247986e-06 1.108941e+02 1.108941e+02 7.187573e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.256821e-10 2.849365e-09 3.087572e-07 -2.978305e-14 4.357455e+02 3.391782e+04 6.385361e+02 -2.691273e-04 -2.515380e-03 -1.128647e-02 -6.286442e-03 1.682449e-03 2.938783e-03 4.259120e-03 1.470689e-08 1.130181e-08 2.223577e-09
1.251727e-06 1.108941e+02 1.108941e+02 7.220539e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.279273e-10 2.863512e-09 3.095417e-07 -2.999924e-14 4.355351e+02 3.388512e+04 6.381139e+02 -2.696718e-04 -2.521486e-03 -1.131369e-02 -6.302268e-03 1.686686e-03 2.944618e-03 4.259157e-03 1.478166e-08 1.135465e-08 2.233476e-09
1.255480e-06 1.108941e+02 1.108941e+02 7.253656e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.301843e-10 2.877730e-09 3.103281e-07 -3.021700e-14 4.353248e+02 3.385245e+04 6.376919e+02 -2.702174e-04 -2.527606e-03 -1.134097e-02 -6.318134e-03 1.690934e-03 2.950464e-03 4.259193e-03 1.485680e-08 1.140774e-08 2.243418e-09
1.259244e-06 1.108941e+02 1.108941e+02 7.286924e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.324532e-10 2.892018e-09 3.111165e-07 -3.043635e-14 4.351145e+02 3.381981e+04 6.372703e+02 -2.707642e-04 -2.533740e-03 -1.136832e-02 -6.334040e-03 1.695192e-03 2.956321e-03 4.259229e-03 1.493233e-08 1.146108e-08 2.253404e-09
1.263020e-06 1.108941e+02 1.108941e+02 7.320346e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.347340e-10 2.906377e-09 3.119068e-07 -3.065728e-14 4.349044e+02 3.378720e+04 6.368489e+02 -2.713120e-04 -2.539890e-03 -1.139574e-02 -6.349986e-03 1.699461e-03 2.962190e-03 4.259265e-03 1.500825e-08 1.151467e-08 2.263434e-09
1.266806e-06 1.108941e+02 1.108941e+02 7.353920e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.370269e-10 2.920808e-09 3.126990e-07 -3.087982e-14 4.346944e+02 3.375462e+04 6.364279e+02 -2.718609e-04 -2.546055e-03 -1.142322e-02 -6.365972e-03 1.703741e-03 2.968071e-03 4.259302e-03 1.508455e-08 1.156850e-08 2.273509e-09
1.270605e-06 1.108941e+02 1.108941e+02 7.387649e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.393319e-10 2.935310e-09 3.134932e-07 -3.110397e-14 4.344844e+02 3.372208e+04 6.360071e+02 -2.724110e-04 -2.552234e-03 -1.145077e-02 -6.381999e-03 1.708032e-03 2.973963e-03 4.259338e-03 1.516123e-08 1.162259e-08 2.283628e-09
1.274414e-06 1.108941e+02 1.108941e+02 7.421532e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.416490e-10 2.949884e-09 3.142893e-07 -3.132975e-14 4.342746e+02 3.368956e+04 6.355865e+02 -2.729622e-04 -2.558429e-03 -1.147838e-02 -6.398065e-03 1.712333e-03 2.979867e-03 4.259374e-03 1.523831e-08 1.167694e-08 2.293792e-09
1.278235e-06 1.108941e+02 1.108941e+02 7.455571e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.439784e-10 2.964530e-09 3.150874e-07 -3.155717e-14 4.340649e+02 3.365708e+04 6.351663e+02 -2.735144e-04 -2.564639e-03 -1.150606e-02 -6.414172e-03 1.716645e-03 2.985783e-03 4.259411e-03 1.531578e-08 1.173153e-08 2.304001e-09
1.282067e-06 1.108941e+02 1.108941e+02 7.489766e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.463200e-10 2.979249e-09 3.158874e-07 -3.178624e-14 4.338552e+02 3.362463e+04 6.347463e+02 -2.740678e-04 -2.570863e-03 -1.153381e-02 -6.430320e-03 1.720968e-03 2.991710e-03 4.259447e-03 1.539364e-08 1.178638e-08 2.314255e-09
1.285911e-06 1.108941e+02 1.108941e+02 7.524118e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.486740e-10 2.994042e-09 3.166894e-07 -3.201697e-14 4.336457e+02 3.359221e+04 6.343266e+02 -2.746223e-04 -2.577103e-03 -1.156162e-02 -6.446508e-03 1.725302e-03 2.997649e-03 4.259483e-03 1.547190e-08 1.184149e-08 2.324555e-09
1.289766e-06 1.108941e+02 1.108941e+02 7.558627e-10 4.017614e+00 2.083738e+01 4.017737e+00 2.083795e+01 4.510404e-10 3.008907e-09 3.174934e-07 -3.224938e-14 4.334363e+02 3.355982e+04 6.339072e+02 -2.751780e-04 -2.583358e-03 -1.158951e-02 -6.462737e-03 1.729647e-03 3.003600e-03 4.259519e-03 1.555056e-08 1.189686e-08 2.334900e-09
1.293633e-06 1.108941e+02 1.108941e+02 7.593294e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.534193e-10 3.023847e-09 3.182994e-07 -3.248348e-14 4.332270e+02 3.352746e+04 6.334881e+02 -2.757347e-04 -2.589628e-03 -1.161745e-02 -6.479007e-03 1.734003e-03 3.009563e-03 4.259556e-03 1.562962e-08 1.195248e-08 2.345291e-09
1.297512e-06 1.108941e+02 1.108941e+02 7.628121e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.558107e-10 3.038861e-09 3.191073e-07 -3.271927e-14 4.330178e+02 3.349514e+04 6.330692e+02 -2.762926e-04 -2.595914e-03 -1.164547e-02 -6.495318e-03 1.738370e-03 3.015538e-03 4.259592e-03 1.570907e-08 1.200837e-08 2.355728e-09
1.301402e-06 1.108941e+02 1.108941e+02 7.663107e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.582148e-10 3.053949e-09 3.199172e-07 -3.295678e-14 4.328086e+02 3.346284e+04 6.326506e+02 -2.768517e-04 -2.602214e-03 -1.167355e-02 -6.511670e-03 1.742748e-03 3.021524e-03 4.259628e-03 1.578894e-08 1.206451e-08 2.366211e-09
1.305304e-06 1.108941e+02 1.108941e+02 7.698254e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.606315e-10 3.069112e-09 3.207291e-07 -3.319600e-14 4.325996e+02 3.343058e+04 6.322323e+02 -2.774118e-04 -2.608530e-03 -1.170170e-02 -6.528063e-03 1.747136e-03 3.027522e-03 4.259665e-03 1.586921e-08 1.212092e-08 2.376740e-09
1.309217e-06 1.108941e+02 1.108941e+02 7.733562e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.630610e-10 3.084351e-09 3.215430e-07 -3.343697e-14 4.323907e+02 3.339834e+04 6.318143e+02 -2.779731e-04 -2.614862e-03 -1.172992e-02 -6.544498e-03 1.751536e-03 3.033533e-03 4.259701e-03 1.594988e-08 1.217760e-08 2.387316e-09
1.313142e-06 1.108941e+02 1.108941e+02 7.769032e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.655033e-10 3.099665e-09 3.223588e-07 -3.367969e-14 4.321819e+02 3.336614e+04 6.313965e+02 -2.785355e-04 -2.621208e-03 -1.175821e-02 -6.560973e-03 1.755947e-03 3.039555e-03 4.259737e-03 1.603097e-08 1.223453e-08 2.397939e-09
1.317079e-06 1.108941e+02 1.108941e+02 7.804664e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.679584e-10 3.115055e-09 3.231767e-07 -3.392416e-14 4.319732e+02 3.333397e+04 6.309790e+02 -2.790991e-04 -2.627570e-03 -1.178657e-02 -6.577491e-03 1.760369e-03 3.045589e-03 4.259773e-03 1.611247e-08 1.229174e-08 2.408609e-09
1.321028e-06 1.108941e+02 1.108941e+02 7.840460e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.704266e-10 3.130521e-09 3.239966e-07 -3.417042e-14 4.317646e+02 3.330183e+04 6.305618e+02 -2.796638e-04 -2.633948e-03 -1.181499e-02 -6.594050e-03 1.764803e-03 3.051635e-03 4.259810e-03 1.619438e-08 1.234921e-08 2.419326e-09
1.324989e-06 1.108941e+02 1.108941e+02 7.876420e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.729077e-10 3.146065e-09 3.248185e-07 -3.441846e-14 4.315560e+02 3.326972e+04 6.301449e+02 -2.802296e-04 -2.640341e-03 -1.184348e-02 -6.610650e-03 1.769247e-03 3.057693e-03 4.259846e-03 1.627671e-08 1.240695e-08 2.430090e-09
1.328961e-06 1.108941e+02 1.108941e+02 7.912546e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.754019e-10 3.161685e-09 3.256424e-07 -3.466830e-14 4.313476e+02 3.323765e+04 6.297282e+02 -2.807966e-04 -2.646749e-03 -1.187204e-02 -6.627292e-03 1.773702e-03 3.063763e-03 4.259882e-03 1.635946e-08 1.246496e-08 2.440902e-09
1.332946e-06 1.108941e+02 1.108941e+02 7.948836e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.779093e-10 3.177383e-09 3.264683e-07 -3.491995e-14 4.311393e+02 3.320560e+04 6.293119e+02 -2.813647e-04 -2.653173e-03 -1.190067e-02 -6.643977e-03 1.778169e-03 3.069845e-03 4.259919e-03 1.644263e-08 1.252324e-08 2.451762e-09
1.336942e-06 1.108941e+02 1.108941e+02 7.985294e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.804299e-10 3.193159e-09 3.272963e-07 -3.517343e-14 4.309311e+02 3.317358e+04 6.288958e+02 -2.819340e-04 -2.659613e-03 -1.192937e-02 -6.660703e-03 1.782647e-03 3.075939e-03 4.259955e-03 1.652622e-08 1.258180e-08 2.462670e-09
1.340950e-06 1.108941e+02 1.108941e+02 8.021918e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.829638e-10 3.209014e-09 3.281263e-07 -3.542875e-14 4.307230e+02 3.314160e+04 6.284799e+02 -2.825044e-04 -2.666068e-03 -1.195814e-02 -6.677471e-03 1.787137e-03 3.082045e-03 4.259991e-03 1.661024e-08 1.264062e-08 2.473626e-09
1.344971e-06 1.108941e+02 1.108941e+02 8.058710e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.855110e-10 3.224947e-09 3.289583e-07 -3.568592e-14 4.305150e+02 3.310964e+04 6.280644e+02 -2.830760e-04 -2.672539e-03 -1.198698e-02 -6.694282e-03 1.791637e-03 3.088164e-03 4.260027e-03 1.669468e-08 1.269973e-08 2.484631e-09
1.349003e-06 1.108941e+02 1.108941e+02 8.095671e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.880717e-10 3.240959e-09 3.297923e-07 -3.594496e-14 4.303071e+02 3.307772e+04 6.276491e+02 -2.836488e-04 -2.679026e-03 -1.201589e-02 -6.711134e-03 1.796149e-03 3.094294e-03 4.260064e-03 1.677955e-08 1.275911e-08 2.495684e-09
1.353048e-06 1.108941e+02 1.108941e+02 8.132802e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.906459e-10 3.257051e-09 3.306284e-07 -3.620588e-14 4.300993e+02 3.304583e+04 6.272341e+02 -2.842227e-04 -2.685528e-03 -1.204486e-02 -6.728030e-03 1.800672e-03 3.100437e-03 4.260100e-03 1.686486e-08 1.281876e-08 2.506786e-09
1.357104e-06 1.108941e+02 1.108941e+02 8.170103e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.932337e-10 3.273222e-09 3.314666e-07 -3.646870e-14 4.298915e+02 3.301397e+04 6.268194e+02 -2.847977e-04 -2.692046e-03 -1.207391e-02 -6.744968e-03 1.805207e-03 3.106592e-03 4.260136e-03 1.695060e-08 1.287870e-08 2.517937e-09
1.361173e-06 1.108941e+02 1.108941e+02 8.207575e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.958351e-10 3.289474e-09 3.323068e-07 -3.673342e-14 4.296839e+02 3.298213e+04 6.264049e+02 -2.853740e-04 -2.698580e-03 -1.210303e-02 -6.761948e-03 1.809753e-03 3.112759e-03 4.260173e-03 1.703677e-08 1.293892e-08 2.529138e-09
1.365254e-06 1.108941e+02 1.108941e+02 8.245219e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 4.984503e-10 3.305807e-09 3.331490e-07 -3.700007e-14 4.294764e+02 3.295033e+04 6.259908e+02 -2.859513e-04 -2.705130e-03 -1.213221e-02 -6.778971e-03 1.814311e-03 3.118938e-03 4.260209e-03 1.712338e-08 1.299942e-08 2.540388e-09
1.369347e-06 1.108941e+02 1.108941e+02 8.283036e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.010792e-10 3.322221e-09 3.339933e-07 -3.726865e-14 4.292690e+02 3.291856e+04 6.255768e+02 -2.865299e-04 -2.711696e-03 -1.216147e-02 -6.796037e-03 1.818880e-03 3.125129e-03 4.260245e-03 1.721044e-08 1.306020e-08 2.551688e-09
1.373453e-06 1.108941e+02 1.108941e+02 8.321026e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.037220e-10 3.338716e-09 3.348397e-07 -3.753918e-14 4.290617e+02 3.288683e+04 6.251632e+02 -2.871096e-04 -2.718277e-03 -1.219080e-02 -6.813146e-03 1.823461e-03 3.131333e-03 4.260281e-03 1.729793e-08 1.312126e-08 2.563038e-09
1.377571e-06 1.108941e+02 1.108941e+02 8.359190e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.063788e-10 3.355293e-09 3.356881e-07 -3.781167e-14 4.288545e+02 3.285512e+04 6.247499e+02 -2.876905e-04 -2.724875e-03 -1.222020e-02 -6.830298e-03 1.828053e-03 3.137549e-03 4.260318e-03 1.738587e-08 1.318261e-08 2.574438e-09
1.381701e-06 1.108941e+02 1.108941e+02 8.397529e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.090495e-10 3.371952e-09 3.365387e-07 -3.808614e-14 4.286474e+02 3.282344e+04 6.243368e+02 -2.882726e-04 -2.731489e-03 -1.224967e-02 -6.847494e-03 1.832656e-03 3.143778e-03 4.260354e-03 1.747426e-08 1.324425e-08 2.585888e-09
1.385843e-06 1.108941e+02 1.108941e+02 8.436044e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.117344e-10 3.388694e-09 3.373913e-07 -3.836260e-14 4.284404e+02 3.279179e+04 6.239240e+02 -2.888559e-04 -2.738118e-03 -1.227921e-02 -6.864732e-03 1.837272e-03 3.150018e-03 4.260390e-03 1.756309e-08 1.330618e-08 2.597389e-09
1.389998e-06 1.108941e+02 1.108941e+02 8.474736e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.144334e-10 3.405519e-09 3.382460e-07 -3.864107e-14 4.282335e+02 3.276018e+04 6.235114e+02 -2.894403e-04 -2.744764e-03 -1.230882e-02 -6.882014e-03 1.841898e-03 3.156272e-03 4.260427e-03 1.765238e-08 1.336839e-08 2.608941e-09
1.394166e-06 1.108941e+02 1.108941e+02 8.513605e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.171466e-10 3.422428e-09 3.391028e-07 -3.892157e-14 4.280267e+02 3.272859e+04 6.230992e+02 -2.900259e-04 -2.751426e-03 -1.233850e-02 -6.899340e-03 1.846537e-03 3.162537e-03 4.260463e-03 1.774212e-08 1.343090e-08 2.620544e-09
1.398346e-06 1.108941e+02 1.108941e+02 8.552653e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.198741e-10 3.439421e-09 3.399616e-07 -3.920409e-14 4.278199e+02 3.269703e+04 6.226872e+02 -2.906127e-04 -2.758104e-03 -1.236826e-02 -6.916709e-03 1.851187e-03 3.168815e-03 4.260499e-03 1.783232e-08 1.349370e-08 2.632198e-09
1.402538e-06 1.108941e+02 1.108941e+02 8.591880e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.226161e-10 3.456498e-09 3.408226e-07 -3.948867e-14 4.276133e+02 3.266551e+04 6.222754e+02 -2.912007e-04 -2.764798e-03 -1.239809e-02 -6.934121e-03 1.855849e-03 3.175106e-03 4.260535e-03 1.792298e-08 1.355679e-08 2.643904e-09
1.406743e-06 1.108941e+02 1.108941e+02 8.631286e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.253725e-10 3.473660e-09 3.416857e-07 -3.977532e-14 4.274068e+02 3.263401e+04 6.218640e+02 -2.917899e-04 -2.771509e-03 -1.242798e-02 -6.951578e-03 1.860523e-03 3.181408e-03 4.260572e-03 1.801410e-08 1.362018e-08 2.655661e-09
1.410961e-06 1.108941e+02 1.108941e+02 8.670873e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.281434e-10 3.490907e-09 3.425509e-07 -4.006404e-14 4.272004e+02 3.260255e+04 6.214528e+02 -2.923803e-04 -2.778236e-03 -1.245796e-02 -6.969079e-03 1.865208e-03 3.187724e-03 4.260608e-03 1.810568e-08 1.368386e-08 2.667471e-09
1.415191e-06 1.108941e+02 1.108941e+02 8.710642e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.309290e-10 3.508240e-09 3.434182e-07 -4.035486e-14 4.269941e+02 3.257111e+04 6.210419e+02 -2.929719e-04 -2.784979e-03 -1.248800e-02 -6.986623e-03 1.869905e-03 3.194052e-03 4.260644e-03 1.819772e-08 1.374785e-08 2.679332e-09
1.419434e-06 1.108941e+02 1.108941e+02 8.750593e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.337292e-10 3.525658e-09 3.442876e-07 -4.064780e-14 4.267879e+02 3.253971e+04 6.206313e+02 -2.935646e-04 -2.791738e-03 -1.251811e-02 -7.004212e-03 1.874614e-03 3.200392e-03 4.260681e-03 1.829024e-08 1.381213e-08 2.691246e-09
1.423690e-06 1.108941e+02 1.108941e+02 8.790728e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.365442e-10 3.543164e-09 3.451592e-07 -4.094285e-14 4.265818e+02 3.250834e+04 6.202209e+02 -2.941586e-04 -2.798514e-03 -1.254830e-02 -7.021845e-03 1.879335e-03 3.206745e-03 4.260717e-03 1.838322e-08 1.387671e-08 2.703213e-09
1.427958e-06 1.108941e+02 1.108941e+02 8.831046e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.393741e-10 3.560756e-09 3.460329e-07 -4.124005e-14 4.263758e+02 3.247699e+04 6.198108e+02 -2.947538e-04 -2.805307e-03 -1.257856e-02 -7.039523e-03 1.884068e-03 3.213111e-03 4.260753e-03 1.847668e-08 1.394159e-08 2.715233e-09
1.432239e-06 1.108941e+02 1.108941e+02 8.871550e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.422188e-10 3.578435e-09 3.469087e-07 -4.153941e-14 4.261699e+02 3.244568e+04 6.194010e+02 -2.953501e-04 -2.812116e-03 -1.260890e-02 -7.057245e-03 1.888813e-03 3.219489e-03 4.260789e-03 1.857061e-08 1.400678e-08 2.727306e-09
1.436533e-06 1.108941e+02 1.108941e+02 8.912239e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.450786e-10 3.596203e-09 3.477867e-07 -4.184094e-14 4.259640e+02 3.241440e+04 6.189915e+02 -2.959477e-04 -2.818941e-03 -1.263930e-02 -7.075011e-03 1.893570e-03 3.225880e-03 4.260826e-03 1.866502e-08 1.407227e-08 2.739432e-09
1.440840e-06 1.108941e+02 1.108941e+02 8.953115e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.479535e-10 3.614058e-09 3.486668e-07 -4.214466e-14 4.257583e+02 3.238315e+04 6.185822e+02 -2.965465e-04 -2.825783e-03 -1.266978e-02 -7.092823e-03 1.898338e-03 3.232284e-03 4.260862e-03 1.875991e-08 1.413807e-08 2.751612e-09
1.445160e-06 1.108941e+02 1.108941e+02 8.994178e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.508435e-10 3.632002e-09 3.495490e-07 -4.245059e-14 4.255527e+02 3.235192e+04 6.181732e+02 -2.971465e-04 -2.832642e-03 -1.270034e-02 -7.110679e-03 1.903119e-03 3.238700e-03 4.260898e-03 1.885529e-08 1.420418e-08 2.763845e-09
1.449493e-06 1.108941e+02 1.108941e+02 9.035430e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.537488e-10 3.650036e-09 3.504334e-07 -4.275873e-14 4.253472e+02 3.232073e+04 6.177644e+02 -2.977477e-04 -2.839517e-03 -1.273097e-02 -7.128580e-03 1.907912e-03 3.245129e-03 4.260935e-03 1.895114e-08 1.427059e-08 2.776133e-09
1.453839e-06 1.108941e+02 1.108941e+02 9.076871e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.566694e-10 3.668158e-09 3.513200e-07 -4.306911e-14 4.251418e+02 3.228957e+04 6.173560e+02 -2.983501e-04 -2.846409e-03 -1.276167e-02 -7.146526e-03 1.912716e-03 3.251571e-03 4.260971e-03 1.904749e-08 1.433732e-08 2.788475e-09
1.458198e-06 1.108941e+02 1.108941e+02 9.118502e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.596054e-10 3.686371e-09 3.522087e-07 -4.338175e-14 4.249365e+02 3.225844e+04 6.169478e+02 -2.989538e-04 -2.853317e-03 -1.279244e-02 -7.164518e-03 1.917533e-03 3.258025e-03 4.261007e-03 1.914432e-08 1.440436e-08 2.800871e-09
1.462569e-06 1.108941e+02 1.108941e+02 9.160324e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.625569e-10 3.704674e-09 3.530996e-07 -4.369665e-14 4.247313e+02 3.222733e+04 6.165399e+02 -2.995586e-04 -2.860243e-03 -1.282329e-02 -7.182554e-03 1.922362e-03 3.264493e-03 4.261043e-03 1.924165e-08 1.447171e-08 2.813322e-09
1.466954e-06 1.108941e+02 1.108941e+02 9.202337e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.655239e-10 3.723068e-09 3.539927e-07 -4.401384e-14 4.245261e+02 3.219626e+04 6.161322e+02 -3.001647e-04 -2.867185e-03 -1.285422e-02 -7.200636e-03 1.927203e-03 3.270973e-03 4.261080e-03 1.933947e-08 1.453938e-08 2.825829e-09
1.471353e-06 1.108941e+02 1.108941e+02 9.244544e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.685066e-10 3.741554e-09 3.548880e-07 -4.433334e-14 4.243211e+02 3.216522e+04 6.157248e+02 -3.007721e-04 -2.874144e-03 -1.288521e-02 -7.218764e-03 1.932057e-03 3.277466e-03 4.261116e-03 1.943779e-08 1.460736e-08 2.838390e-09
1.475764e-06 1.108941e+02 1.108941e+02 9.286944e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083795e+01 5.715050e-10 3.760131e-09 3.557854e-07 -4.465515e-14 4.241162e+02 3.213421e+04 6.153177e+02 -3.013806e-04 -2.881120e-03 -1.291629e-02 -7.236937e-03 1.936922e-03 3.283972e-03 4.261152e-03 1.953661e-08 1.467566e-08 2.851007e-09
1.480189e-06 1.108941e+02 1.108941e+02 9.329538e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083794e+01 5.745193e-10 3.778801e-09 3.566851e-07 -4.497930e-14 4.239114e+02 3.210322e+04 6.149108e+02 -3.019904e-04 -2.888113e-03 -1.294744e-02 -7.255156e-03 1.941800e-03 3.290490e-03 4.261189e-03 1.963593e-08 1.474428e-08 2.863680e-09
1.484626e-06 1.108941e+02 1.108941e+02 9.372328e-10 4.017614e+00 2.083738e+01 4.017736e+00 2.083794e+01 5.775494e-10 3.797563e-09 3.575869e-07 -4.530580e-14 4.237067e+02 3.207227e+04 6.145043e+02 -3.026014e-04 -2.895123e-03 -1.297866e-02 -7.273421e-03 1.946690e-03 3.297022e-03 4.261225e-03 1.973576e-08 1.481322e-08 2.876409e-09
